,core_id,serial,fw_version,start,end,loc_id,lat,lon,desc,record_date,battery_level,rain_median,rain_avg,rain_max,rain_min,noise_median,noise_avg,noise_max,noise_min,luminosity,temperature,humidity,pm10,pm25,no2,co,pressure
2035,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 14:15:33.388000+00:00,85.48,,-33,51,-318,,57,79,51,7843,21.7,64.06,33,30,2071,184,1008.29
2036,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 14:16:15.027000+00:00,84.91,,20,219,-314,,67,79,62,24289,21.96,64.06,40,36,1826,203,1007.81
2037,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 14:16:34.813000+00:00,86.2,,11,121,-1007,,64,86,60,22408,22.27,65.0,38,34,1835,171,1007.92
2038,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 14:17:43.156000+00:00,86.34,,-84,280,-466,,70,86,65,7828,23.16,59.95,39,34,1760,184,1006.49
2039,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 14:18:38.226000+00:00,85.63,,-25,70,-348,,64,79,59,22191,22.54,60.01,41,36,1932,215,1007.04
2040,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 14:20:10.200000+00:00,85.2,,-41,1,-411,,58,86,51,7265,22.36,65.48,2,2,1863,190,1008.09
2041,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 14:21:04.019000+00:00,86.06,,-17,1053,-540,,64,80,57,10613,22.05,62.94,27,26,2152,215,1008.24
2042,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 14:21:51.818000+00:00,85.05,,93,536,-302,,63,78,56,13102,22.02,61.93,44,38,1927,207,1008.77
2043,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 14:22:05.174000+00:00,86.63,,-38,837,-409,,64,83,57,3989,22.67,64.14,42,37,2278,179,1005.82
2044,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 14:23:56.657000+00:00,85.77,,66,472,-726,,69,86,65,14067,21.46,76.56,43,37,483,230,1006.47
2045,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 14:27:07.760000+00:00,85.2,,-16,15,-242,,50,79,43,6339,21.71,65.76,39,33,2042,181,1008.26
2046,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 14:27:52.856000+00:00,84.91,,33,245,-232,,68,79,66,16589,22.31,60.85,146,130,1774,196,1007.71
2047,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 14:28:03.292000+00:00,86.2,,42,253,-132,,66,86,62,15534,22.63,64.85,45,37,1849,174,1007.71
2048,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 14:29:13.206000+00:00,86.2,,-2,443,-467,,61,84,55,5081,24.22,55.86,38,35,1766,183,1006.43
2049,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 14:30:11.564000+00:00,85.63,,-45,39,-362,,64,79,60,13612,22.07,60.23,36,33,1956,220,1006.83
2050,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 14:31:49.717000+00:00,85.05,,-16,57,-359,,53,86,45,4331,22.37,64.81,2,2,1847,187,1007.98
2051,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 14:32:31.279000+00:00,85.77,,-44,49,-294,,64,79,61,6604,22.31,63.81,33,31,2145,207,1008.19
2052,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 14:33:28.038000+00:00,85.05,,77,442,-163,,60,78,52,11494,21.94,58.79,34,32,1896,205,1008.58
2053,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 14:33:32.079000+00:00,86.34,,5,132,-1470,,65,86,60,2329,23.54,60.66,32,31,2308,181,1005.71
2054,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 14:35:28.689000+00:00,85.48,,-7,215,-275,,69,86,63,12129,21.19,81.53,47,40,475,228,1006.34
2055,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 14:38:42.308000+00:00,85.05,,-21,151,-330,,60,79,53,8407,21.24,67.89,40,35,2056,188,1008.13
2056,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 14:39:30.041000+00:00,86.2,,20,384,-1582,,63,86,58,10380,21.6,69.56,48,38,1865,171,1007.65
2057,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 14:39:31.852000+00:00,84.77,,25,655,-669,,73,83,70,11262,21.68,67.35,46,39,1823,201,1007.61
2058,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 14:40:41.624000+00:00,86.06,,-68,351,-530,,66,85,63,3760,23.5,57.29,32,32,1760,182,1006.27
2059,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 14:41:43.740000+00:00,85.63,,-9,30,-267,,56,78,52,10641,21.05,65.71,43,36,1935,214,1006.78
2060,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 14:43:30.738000+00:00,85.05,,0,13,-413,,46,86,31,3674,21.98,69.26,2,2,1848,188,1007.78
2061,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 14:44:02.433000+00:00,85.48,,-57,35,-285,,64,79,62,7115,21.86,64.55,31,30,2133,205,1008.03
2062,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 14:44:59.113000+00:00,86.06,,-54,856,-926,,65,86,60,1763,23.01,61.29,39,35,2299,181,1005.58
2063,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 14:45:03.833000+00:00,85.05,,149,378,-294,,61,78,55,9344,21.43,65.29,47,40,1908,204,1008.56
2064,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 14:47:03.148000+00:00,85.2,,160,497,-818,,68,86,61,9084,20.9,79.78,45,40,474,249,1006.24
2065,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 14:50:19.673000+00:00,84.91,,-31,45,-372,,55,79,46,5142,21.38,66.72,36,32,2055,188,1008.06
2066,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 14:50:59.843000+00:00,86.2,,81,592,-268,,65,86,61,17463,21.62,65.68,46,36,1804,160,1007.59
2067,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 14:51:08.996000+00:00,84.77,,-37,268,-881,,73,80,70,17900,21.71,65.58,37,34,1770,171,1007.46
2068,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 14:52:11.883000+00:00,85.91,,-13,313,-426,,62,85,57,3549,23.4,56.71,35,33,1754,184,1006.17
2069,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 14:53:16.205000+00:00,85.63,,285,897,-288,,66,79,61,16313,21.62,61.66,36,33,1920,217,1006.75
2070,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 14:55:10.761000+00:00,85.05,,-18,166,-422,,59,86,48,4327,21.94,68.41,2,2,1842,186,1007.74
2071,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 14:55:35.934000+00:00,86.34,,-28,368,-265,,65,79,61,6832,21.59,64.75,35,32,2146,206,1007.98
2072,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 14:56:29.443000+00:00,85.91,,-65,882,-710,,66,86,59,1938,22.67,60.51,28,27,2304,192,1005.52
2073,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 14:56:41.503000+00:00,84.91,,3,69,-204,,56,78,52,14786,21.91,61.28,32,30,1875,196,1008.52
2074,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 14:58:39.590000+00:00,85.05,,-56,312,-369,,68,86,63,12171,20.98,81.04,48,41,470,242,1006.25
2075,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 15:01:56.620000+00:00,84.91,,-18,16,-236,,52,79,45,9288,20.86,68.85,42,36,2068,185,1008.1
2076,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 15:02:30.638000+00:00,86.06,,-6,112,-385,,63,86,56,20924,21.63,63.93,44,37,1789,170,1007.56
2077,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 15:02:48.819000+00:00,84.77,,-5,151,-207,,66,79,63,25205,22.0,63.37,42,37,1779,198,1007.45
2078,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 15:03:41.518000+00:00,85.77,,-12,131,-944,,63,87,58,5221,22.46,60.38,49,40,1713,153,1006.2
2079,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 15:04:50.201000+00:00,85.63,,-107,-18,-415,,62,78,55,22377,22.42,66.03,32,31,1966,237,1006.71
2080,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 15:06:50.637000+00:00,84.91,,-11,35,-381,,50,86,46,6082,21.69,70.47,2,2,1831,186,1007.77
2081,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 15:07:02.218000+00:00,86.63,,-3,83,-243,,62,78,59,8227,21.19,65.98,42,35,2130,214,1007.97
2082,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 15:07:59.056000+00:00,85.77,,-15,83,-390,,57,86,54,2262,22.68,61.05,32,30,2292,172,1005.47
2083,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 15:08:18.434000+00:00,84.91,,86,285,-283,,61,78,56,10681,21.58,63.54,37,34,1868,196,1008.49
2084,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 15:10:16.698000+00:00,84.91,,-49,110,-401,,67,86,61,10613,20.96,82.1,46,40,472,240,1006.17
2085,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 15:13:32.541000+00:00,84.77,,-28,35,-235,,59,79,49,6609,20.75,70.63,41,33,2056,182,1008.15
2086,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 15:13:58.137000+00:00,86.06,,42,231,-608,,62,86,58,7770,20.41,70.85,54,44,1786,168,1007.7
2087,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 15:14:26.669000+00:00,84.62,,42,149,-244,,63,78,60,7916,20.58,69.95,47,39,1781,197,1007.61
2088,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 15:15:11.762000+00:00,85.77,,-73,74,-621,,62,85,54,3952,21.57,63.92,45,40,1681,174,1006.35
2089,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 15:16:23.242000+00:00,85.48,,2,88,-276,,62,79,58,7432,20.88,64.57,33,31,1921,210,1006.92
2090,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 15:18:26.777000+00:00,86.06,,-11,16,-299,,55,78,51,4275,21.21,65.97,30,29,2127,218,1008.23
2091,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 15:18:31.501000+00:00,84.91,,-12,85,-250,,60,86,53,3450,21.27,72.41,2,2,1822,187,1008.11
2092,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 15:19:29.938000+00:00,85.63,,-82,300,-416,,66,86,59,1728,21.46,63.75,34,32,2277,178,1005.75
2093,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 15:19:56.161000+00:00,84.77,,10,86,-205,,55,77,50,4843,20.44,66.93,39,35,1863,195,1008.82
2094,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 15:21:51.963000+00:00,84.77,,-1,620,-331,,60,86,56,5597,20.29,84.74,51,42,457,226,1006.39
2095,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 15:25:11.469000+00:00,84.62,,-29,21,-247,,52,79,42,3032,20.27,71.27,50,40,2055,187,1008.48
2096,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 15:25:28.893000+00:00,86.49,,10,291,-1518,,63,86,59,4877,19.51,73.47,52,42,1750,165,1008.04
2097,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 15:26:04.448000+00:00,84.48,,10,245,-340,,69,79,65,4248,19.66,73.03,50,42,1749,199,1007.91
2098,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 15:26:40.650000+00:00,86.49,,-78,18,-561,,64,86,60,1980,20.81,66.32,48,41,1650,175,1006.6
2099,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 15:27:56.711000+00:00,85.91,,-66,37,-393,,61,78,57,3561,20.07,72.22,40,35,1936,217,1007.19
2100,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 15:29:54.723000+00:00,85.63,,-15,43,-310,,57,79,53,2318,20.52,68.94,41,36,2137,209,1008.44
2101,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 15:30:10.552000+00:00,84.77,,-4,24,-340,,50,86,44,2111,20.29,78.91,2,2,1812,184,1008.23
2102,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 15:31:02.828000+00:00,85.91,,-16,892,-262,,63,85,55,720,20.75,66.26,32,30,2257,169,1005.96
2103,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 15:31:32.720000+00:00,84.91,,10,76,-204,,54,78,49,3344,19.77,69.51,45,39,1851,193,1009.03
2104,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 15:33:31.549000+00:00,84.91,,44,753,-472,,70,86,66,3134,19.43,92.13,54,45,449,219,1006.71
2105,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 15:36:50.055000+00:00,84.91,,-10,85,-123,,49,66,41,1761,19.67,73.38,39,34,2043,184,1008.63
2106,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 15:36:55.867000+00:00,86.49,,26,139,-216,,63,86,59,3157,19.4,74.25,58,46,1727,171,1008.17
2107,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 15:37:42.875000+00:00,84.62,,-30,293,-617,,73,81,70,2866,19.52,76.43,65,54,1851,208,1008.03
2108,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 15:38:07.326000+00:00,86.49,,-8,162,-528,,63,86,49,1463,20.04,68.9,59,48,1615,161,1006.72
2109,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 15:39:28.461000+00:00,85.91,,-125,42,-375,,68,79,62,2560,19.46,74.76,50,43,1902,203,1007.38
2110,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 15:41:27.239000+00:00,85.63,,-11,88,-287,,58,78,50,1640,19.62,71.74,39,35,2129,216,1008.66
2111,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 15:41:52.643000+00:00,84.91,,-29,39,-417,,59,86,54,1636,19.6,81.69,2,2,1789,181,1008.4
2112,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 15:42:34.597000+00:00,85.77,,244,1948,-579,,69,86,59,635,19.98,69.02,42,36,2246,172,1006.05
2113,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 15:43:10.936000+00:00,84.91,,22,132,-149,,57,78,53,2327,19.11,72.75,52,44,1808,164,1009.12
2114,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 15:45:08.247000+00:00,84.77,,-73,216,-384,,67,86,63,2718,19.08,94.09,55,46,462,244,1006.75
2115,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 15:48:20.767000+00:00,86.49,,31,195,-550,,64,86,58,2673,19.33,74.87,55,44,1741,169,1008.22
2116,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 15:48:28.964000+00:00,84.91,,-74,33,-324,,61,71,53,1344,19.23,75.11,39,35,2017,183,1008.64
2117,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 15:49:22.078000+00:00,84.77,,-96,87,-424,,69,80,65,2646,19.33,77.68,56,46,1866,197,1008.03
2118,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 15:49:34.069000+00:00,86.34,,-24,461,-535,,55,85,49,1346,19.37,72.28,59,48,1579,178,1006.74
2119,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 15:50:59.033000+00:00,85.91,,9,153,-326,,59,78,55,3551,19.09,73.38,54,46,1868,201,1007.35
2120,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 15:53:00.342000+00:00,85.63,,-6,39,-51,,53,59,48,1528,19.06,73.26,45,39,2098,207,1008.63
2121,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 15:53:33.604000+00:00,85.05,,-10,61,-394,,48,86,43,1604,19.09,84.61,2,2,1762,179,1008.34
2122,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 15:54:06.170000+00:00,85.63,,-55,847,-258,,67,85,62,861,19.52,71.19,50,41,2238,180,1005.99
2123,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 15:54:48.066000+00:00,84.91,,35,164,-253,,56,78,51,2555,18.59,74.81,52,44,1813,189,1009.13
2124,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 15:56:46.743000+00:00,84.77,,17,138,-568,,63,86,58,3215,18.7,95.9,59,48,452,237,1006.74
2125,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 15:59:46.853000+00:00,86.63,,35,246,-881,,62,86,56,3587,19.26,75.06,62,48,1727,170,1008.21
2126,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 16:00:04.713000+00:00,84.91,,-22,24,-316,,53,79,47,1896,18.85,75.34,36,32,1990,181,1008.63
2127,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 16:01:00.656000+00:00,84.91,,4,108,-276,,62,78,56,3449,18.85,79.13,57,46,1828,198,1007.99
2128,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 16:01:00.761000+00:00,86.34,,-111,389,-559,,67,84,62,1700,19.21,71.79,59,49,1559,164,1006.78
2129,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 16:02:27.390000+00:00,86.06,,-62,9,-289,,61,78,54,3530,18.82,71.41,57,47,1837,201,1007.31
2130,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 16:04:32.354000+00:00,85.63,,-2,11,-274,,46,78,43,1791,18.75,73.88,38,35,2076,206,1008.53
2131,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 16:05:12.439000+00:00,85.2,,-40,47,-242,,55,86,49,1577,18.9,84.37,2,2,1739,177,1008.34
2132,320033000751373239383834,E27TAB8139DUJVK,7,2019-03-29,,22,57.0409,9.9106,"Kong Christians Allé/Vesterbro
",2019-05-21 16:05:39.938000+00:00,85.77,,91,413,-564,,62,86,55,883,19.3,71.23,46,39,2207,150,1006.0
2133,2f001b000751373239383834,E27TAB813LCTH7X,7,2019-03-29,,25,57.0468,9.9395,Nyhavnsgade/Østre Havnegade,2019-05-21 16:06:25.914000+00:00,85.05,,-6,13,-341,,52,79,48,2368,18.43,74.38,48,41,1802,190,1009.11
2134,420055000751373239383834,E27TAB81383936T ,7,2018-11-14,,14,57.0495,9.9164,Vesterbro/Bispensgade,2019-05-21 16:08:25.965000+00:00,84.77,,-43,149,-414,,67,86,62,2336,18.57,94.52,56,47,436,232,1006.71
2135,39001e000751373239383834,E27TAB813TMLQTN,7,2019-03-29,,27,57.0376,9.9314,Østre Allé/Sønderbro,2019-05-21 16:11:11.714000+00:00,86.78,,13,81,-626,,59,86,55,3794,19.13,74.13,55,44,1716,166,1008.17
2136,29001b000751373239383834,E27TAB813TMH4XJ,7,2019-03-29,,23,57.0559,9.9015,Peder Skrams Gade/Olfert Fischers Gade,2019-05-21 16:11:43.280000+00:00,84.91,,-47,28,-282,,59,79,52,1517,18.74,75.93,35,33,1972,181,1008.57
2137,2f002f001847373239323130,E27TAB8135C2U6T,7,2019-04-03,,29,57.0454,9.9036,Kong Christians Allé/Hasserisgade,2019-05-21 16:12:27.565000+00:00,86.34,,-19,379,-495,,60,85,55,1584,19.08,71.91,58,47,1526,159,1006.74
2138,280027001947373239323130,E27TAB813MQG4SS,7,2019-03-01,,11,57.0424,9.9307,Jyllandsgade/Sønderbro,2019-05-21 16:12:38.422000+00:00,85.05,,-14,174,-332,,66,78,60,3325,18.57,81.12,56,47,1803,196,1007.9
2139,380044001947373239323130,E27TAB813QFD4F5,7,2019-03-29,,28,57.0406,9.9447,Østre Allé/Langelandsgade,2019-05-21 16:13:57.657000+00:00,86.2,,-16,15,-252,,54,78,49,4593,18.87,70.22,53,45,1814,198,1007.26
2140,3c001c000751373239383834,E27TAB813Y6YHM7,7,2019-03-29,,24,57.0557,9.8925,Vestre Fjordvej/Kastetvej,2019-05-21 16:16:02.633000+00:00,85.63,,-7,22,-378,,52,80,48,1590,18.73,73.91,39,35,2071,212,1008.6
2141,30002a001947373239323130,E27TAB813TM6TER,7,2019-03-29,,26,57.0526,9.9089,Vestbyen Station,2019-05-21 16:16:53.132000+00:00,85.2,,-11,101,-312,,59,86,50,2027,18.84,84.25,2,2,1724,178,1008.27
